date,city,temp,temp_apparent,temp_min,temp_max,pressure,humidity,wind_speed,cloudiness,weather
1984-03-26,Munich,5.209166666666668,1.3666666666666671,-2.0,13.0,1002.125,66.125,2.3250000000000006,27.583333333333332,Clouds
1984-03-27,Munich,7.021250000000001,2.6354166666666665,2.0,12.3,1008.375,58.041666666666664,3.1791666666666667,55.625,Clouds
1984-03-28,Munich,10.256666666666666,6.02625,2.0,18.0,1006.5833333333334,50.875,3.0416666666666665,55.833333333333336,Clouds
1984-03-29,Munich,6.2179166666666665,1.85125,1.76,11.8,1008.4583333333334,70.33333333333333,3.6208333333333322,81.66666666666667,Clouds
1984-03-30,Munich,2.98875,-0.5775,0.7,7.0,1012.8333333333334,80.58333333333333,2.2416666666666676,75.0,Clouds
1984-03-31,Munich,4.279166666666666,0.7466666666666666,-0.2,10.0,1012.125,61.25,1.6333333333333335,44.583333333333336,Clouds
1984-04-01,Munich,5.680416666666667,2.844583333333333,0.7,11.6,1002.875,66.70833333333333,1.2116666666666667,76.45833333333333,Clouds
1984-04-02,Munich,2.992083333333333,-0.7633333333333331,-1.0,7.0,1001.2916666666666,85.91666666666667,2.7354166666666675,89.375,Clouds
1984-04-03,Munich,0.25666666666666665,-3.794166666666667,-2.2,2.2800000000000002,1008.2083333333334,74.33333333333333,2.2375000000000007,72.5,Snow
1984-04-04,Munich,0.9275000000000001,-2.795416666666666,-2.0,5.0,1010.4166666666666,71.5,1.7675000000000003,56.208333333333336,Clouds
1984-04-05,Munich,2.615416666666667,-1.2800000000000002,-5.0,9.2,1009.875,76.91666666666667,2.4741666666666675,46.958333333333336,Mist
1984-04-06,Munich,2.9333333333333336,-0.5120833333333334,-1.0,7.0,1016.5416666666666,76.58333333333333,1.9125000000000005,55.916666666666664,Clouds
1984-04-07,Munich,4.992916666666667,1.9695833333333335,-2.0,10.14,1018.9583333333334,66.54166666666667,1.2325000000000002,56.291666666666664,Clouds
1984-04-08,Munich,5.109999999999999,2.557083333333334,3.0,8.0,1020.0,81.75,1.2954166666666667,87.91666666666667,Rain
1984-04-09,Munich,4.169583333333333,0.9791666666666666,1.0,7.84,1020.0416666666666,70.04166666666667,1.5395833333333335,69.58333333333333,Clouds
1984-04-10,Munich,5.639166666666667,2.1370833333333334,-2.0,12.0,1013.2083333333334,69.20833333333333,2.156666666666667,37.708333333333336,Clouds
1984-04-11,Munich,5.098333333333334,1.8641666666666667,2.0,9.06,1012.2083333333334,84.16666666666667,2.400000000000001,87.5,Mist
1984-04-12,Munich,5.098333333333333,1.7149999999999999,1.9,9.08,1017.375,81.33333333333333,2.445833333333334,76.45833333333333,Rain
1984-04-13,Munich,5.41,2.745833333333333,0.0,11.0,1023.0,79.04166666666667,1.3875000000000002,62.583333333333336,Mist
1984-04-14,Munich,7.857916666666667,4.987916666666666,-2.0,17.0,1019.5416666666666,67.58333333333333,1.5791666666666668,0.3333333333333333,Clear
1984-04-15,Munich,11.463333333333331,8.575,0.0,22.0,1013.75,52.5,1.2937500000000002,28.166666666666668,Clouds
1984-04-16,Munich,7.9941666666666675,4.02125,1.4,15.0,1014.4166666666666,69.29166666666667,3.358333333333333,68.125,Clouds
1984-04-17,Munich,3.2512499999999993,-0.11916666666666664,0.8,8.0,1026.1666666666667,80.125,1.9750000000000003,75.0,Rain
1984-04-18,Munich,3.806666666666667,0.5158333333333333,-2.0,10.0,1028.9166666666667,72.16666666666667,1.5745833333333337,39.583333333333336,Clouds
1984-04-19,Munich,4.675000000000001,0.63,-3.0,12.56,1026.0,63.166666666666664,2.420833333333334,9.583333333333334,Clear
1984-04-20,Munich,7.560833333333335,3.9450000000000003,-3.0,17.0,1023.6666666666666,55.333333333333336,1.8875000000000002,15.291666666666666,Clear
1984-04-21,Munich,11.64875,8.674166666666666,4.0,20.0,1020.875,50.833333333333336,1.5937500000000002,47.375,Clouds
